store_id,store_name,store_city,store_location,product_id,product_name,product_category,product_cost,product_price,has_inventory_record,stock_on_hand,units_30d,units_60d,units_90d,revenue_90d,gross_profit_90d,inventory_status,days_cover_90d,inventory_cost_value,inventory_retail_value
45,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,1,Action Figure,Toys,9.99,15.99,1,26,12,47,83,1327.17,498.0,Balanced cover 14-30 days,28.2,259.74,415.74
4,Maven Toys Saltillo 1,Saltillo,Downtown,20,Mini Basketball Hoop,Sports & Outdoors,8.99,24.99,1,13,30,53,53,1324.47,848.0,Balanced cover 14-30 days,22.1,116.87,324.87
30,Maven Toys Guadalajara 3,Guadalajara,Airport,29,Plush Pony,Toys,8.99,19.99,1,19,0,8,66,1319.34,726.0,Balanced cover 14-30 days,25.9,170.81,379.81
38,Maven Toys Chihuahua 2,Chihuahua,Downtown,24,Nerf Gun,Sports & Outdoors,14.99,19.99,1,11,15,58,66,1319.34,330.0,Balanced cover 14-30 days,15.0,164.89,219.89
50,Maven Toys Guanajuato 3,Guanajuato,Residential,6,Colorbuds,Electronics,6.99,14.99,1,27,12,65,88,1319.12,704.0,Balanced cover 14-30 days,27.6,188.73,404.73
9,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,7,Dart Gun,Sports & Outdoors,11.99,15.99,1,22,48,63,82,1311.18,328.0,Balanced cover 14-30 days,24.1,263.78,351.78
25,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,25,PlayDoh Can,Art & Crafts,1.99,2.99,1,80,107,238,437,1306.63,437.0,Balanced cover 14-30 days,16.5,159.2,239.2
18,Maven Toys Merida 1,Merida,Downtown,34,Toy Robot,Electronics,20.99,25.99,1,8,15,34,50,1299.5,250.0,Balanced cover 14-30 days,14.4,167.92,207.92
30,Maven Toys Guadalajara 3,Guadalajara,Airport,26,PlayDoh Playset,Art & Crafts,20.99,24.99,1,13,7,19,52,1299.48,208.0,Balanced cover 14-30 days,22.5,272.87,324.87
21,Maven Toys Santiago 1,Santiago,Downtown,2,Animal Figures,Toys,9.99,12.99,1,24,29,52,100,1299.0,300.0,Balanced cover 14-30 days,21.6,239.76,311.76
26,Maven Toys Campeche 2,Campeche,Commercial,28,Playfoam,Art & Crafts,3.99,10.99,1,26,89,118,118,1296.82,826.0,Balanced cover 14-30 days,19.8,103.74,285.74
4,Maven Toys Saltillo 1,Saltillo,Downtown,21,Mini Ping Pong Set,Sports & Outdoors,6.99,9.99,1,24,42,88,129,1288.71,387.0,Balanced cover 14-30 days,16.7,167.76,239.76
38,Maven Toys Chihuahua 2,Chihuahua,Downtown,3,Barrel O' Slime,Art & Crafts,1.99,3.99,1,54,157,262,312,1244.88,624.0,Balanced cover 14-30 days,15.6,107.46,215.46
41,Maven Toys Hermosillo 2,Hermosillo,Downtown,9,Dino Egg,Toys,9.99,10.99,1,18,14,51,113,1241.87,113.0,Balanced cover 14-30 days,14.3,179.82,197.82
6,Maven Toys Mexicali 1,Mexicali,Commercial,21,Mini Ping Pong Set,Sports & Outdoors,6.99,9.99,1,36,64,97,124,1238.76,372.0,Balanced cover 14-30 days,26.1,251.64,359.64
47,Maven Toys Monterrey 4,Monterrey,Commercial,23,Mr. Potatohead,Toys,4.99,9.99,1,29,29,103,124,1238.76,620.0,Balanced cover 14-30 days,21.0,144.71,289.71
43,Maven Toys Durango 1,Durango,Downtown,1,Action Figure,Toys,9.99,15.99,1,24,33,49,77,1231.23,462.0,Balanced cover 14-30 days,28.1,239.76,383.76
45,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,7,Dart Gun,Sports & Outdoors,11.99,15.99,1,15,26,77,77,1231.23,308.0,Balanced cover 14-30 days,17.5,179.85,239.85
13,Maven Toys Mexicali 2,Mexicali,Downtown,14,Glass Marbles,Games,5.99,10.99,1,21,0,39,112,1230.88,560.0,Balanced cover 14-30 days,16.9,125.79,230.79
23,Maven Toys Chihuahua 1,Chihuahua,Commercial,6,Colorbuds,Electronics,6.99,14.99,1,17,30,69,82,1229.18,656.0,Balanced cover 14-30 days,18.7,118.83,254.83
16,Maven Toys San Luis Potosi 1,San Luis Potosi,Downtown,2,Animal Figures,Toys,9.99,12.99,1,28,35,61,93,1208.07,279.0,Balanced cover 14-30 days,27.1,279.72,363.72
5,Maven Toys La Paz 1,La Paz,Downtown,8,Deck Of Cards,Games,3.99,6.99,1,27,66,77,172,1202.28,516.0,Balanced cover 14-30 days,14.1,107.73,188.73
11,Maven Toys Cuernavaca 1,Cuernavaca,Downtown,7,Dart Gun,Sports & Outdoors,11.99,15.99,1,19,17,57,75,1199.25,300.0,Balanced cover 14-30 days,22.8,227.81,303.81
15,Maven Toys Tuxtla Gutierrez 1,Tuxtla Gutierrez,Downtown,1,Action Figure,Toys,9.99,15.99,1,24,40,64,75,1199.25,450.0,Balanced cover 14-30 days,28.8,239.76,383.76
23,Maven Toys Chihuahua 1,Chihuahua,Commercial,8,Deck Of Cards,Games,3.99,6.99,1,32,56,120,171,1195.29,513.0,Balanced cover 14-30 days,16.8,127.68,223.68
40,Maven Toys Toluca 2,Toluca,Commercial,2,Animal Figures,Toys,9.99,12.99,1,29,28,40,91,1182.09,273.0,Balanced cover 14-30 days,28.7,289.71,376.71
35,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,30,Rubik's Cube,Games,17.99,19.99,1,10,16,27,59,1179.41,118.0,Balanced cover 14-30 days,15.3,179.9,199.9
2,Maven Toys Monterrey 1,Monterrey,Residential,21,Mini Ping Pong Set,Sports & Outdoors,6.99,9.99,1,20,33,86,118,1178.82,354.0,Balanced cover 14-30 days,15.3,139.8,199.8
5,Maven Toys La Paz 1,La Paz,Downtown,9,Dino Egg,Toys,9.99,10.99,1,31,7,73,107,1175.93,107.0,Balanced cover 14-30 days,26.1,309.69,340.69
18,Maven Toys Merida 1,Merida,Downtown,30,Rubik's Cube,Games,17.99,19.99,1,15,34,40,58,1159.42,116.0,Balanced cover 14-30 days,23.3,269.85,299.85
47,Maven Toys Monterrey 4,Monterrey,Commercial,29,Plush Pony,Toys,8.99,19.99,1,10,14,15,58,1159.42,638.0,Balanced cover 14-30 days,15.5,89.9,199.9
34,Maven Toys Villahermosa 1,Villahermosa,Downtown,6,Colorbuds,Electronics,6.99,14.99,1,24,54,77,77,1154.23,616.0,Balanced cover 14-30 days,28.1,167.76,359.76
20,Maven Toys Zacatecas 1,Zacatecas,Downtown,24,Nerf Gun,Sports & Outdoors,14.99,19.99,1,18,19,45,57,1139.43,285.0,Balanced cover 14-30 days,28.4,269.82,359.82
24,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,10,Dinosaur Figures,Toys,10.99,14.99,1,19,43,67,76,1139.24,304.0,Balanced cover 14-30 days,22.5,208.81,284.81
14,Maven Toys Guanajuato 1,Guanajuato,Downtown,1,Action Figure,Toys,9.99,15.99,1,21,7,46,71,1135.29,426.0,Balanced cover 14-30 days,26.6,209.79,335.79
50,Maven Toys Guanajuato 3,Guanajuato,Residential,7,Dart Gun,Sports & Outdoors,11.99,15.99,1,13,38,54,70,1119.3,280.0,Balanced cover 14-30 days,16.7,155.87,207.87
36,Maven Toys Morelia 1,Morelia,Downtown,2,Animal Figures,Toys,9.99,12.99,1,26,67,78,86,1117.14,258.0,Balanced cover 14-30 days,27.2,259.74,337.74
27,Maven Toys Oaxaca 1,Oaxaca,Downtown,3,Barrel O' Slime,Art & Crafts,1.99,3.99,1,55,173,213,277,1105.23,554.0,Balanced cover 14-30 days,17.9,109.45,219.45
12,Maven Toys Chetumal 1,Chetumal,Downtown,7,Dart Gun,Sports & Outdoors,11.99,15.99,1,11,13,35,68,1087.32,272.0,Balanced cover 14-30 days,14.6,131.89,175.89
43,Maven Toys Durango 1,Durango,Downtown,17,Kids Makeup Kit,Art & Crafts,13.99,19.99,1,18,25,48,54,1079.46,324.0,Balanced cover 14-30 days,30.0,251.82,359.82
8,Maven Toys Pachuca 1,Pachuca,Downtown,11,Etch A Sketch,Art & Crafts,10.99,20.99,1,8,21,35,51,1070.49,510.0,Balanced cover 14-30 days,14.1,87.92,167.92
45,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,13,Gamer Headphones,Electronics,14.99,20.99,1,15,12,27,51,1070.49,306.0,Balanced cover 14-30 days,26.5,224.85,314.85
44,Maven Toys Puebla 3,Puebla,Residential,8,Deck Of Cards,Games,3.99,6.99,1,33,18,151,153,1069.47,459.0,Balanced cover 14-30 days,19.4,131.67,230.67
20,Maven Toys Zacatecas 1,Zacatecas,Downtown,25,PlayDoh Can,Art & Crafts,1.99,2.99,1,92,115,226,355,1061.45,355.0,Balanced cover 14-30 days,23.3,183.08,275.08
16,Maven Toys San Luis Potosi 1,San Luis Potosi,Downtown,11,Etch A Sketch,Art & Crafts,10.99,20.99,1,12,0,30,50,1049.5,500.0,Balanced cover 14-30 days,21.6,131.88,251.88
21,Maven Toys Santiago 1,Santiago,Downtown,3,Barrel O' Slime,Art & Crafts,1.99,3.99,1,74,127,147,263,1049.37,526.0,Balanced cover 14-30 days,25.3,147.26,295.26
45,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,25,PlayDoh Can,Art & Crafts,1.99,2.99,1,57,62,106,345,1031.55,345.0,Balanced cover 14-30 days,14.9,113.43,170.43
50,Maven Toys Guanajuato 3,Guanajuato,Residential,13,Gamer Headphones,Electronics,14.99,20.99,1,15,12,47,49,1028.51,294.0,Balanced cover 14-30 days,27.6,224.85,314.85
41,Maven Toys Hermosillo 2,Hermosillo,Downtown,21,Mini Ping Pong Set,Sports & Outdoors,6.99,9.99,1,29,31,38,102,1018.98,306.0,Balanced cover 14-30 days,25.6,202.71,289.71
1,Maven Toys Guadalajara 1,Guadalajara,Residential,25,PlayDoh Can,Art & Crafts,1.99,2.99,1,54,81,244,339,1013.61,339.0,Balanced cover 14-30 days,14.3,107.46,161.46
32,Maven Toys Hermosillo 1,Hermosillo,Residential,13,Gamer Headphones,Electronics,14.99,20.99,1,13,12,28,48,1007.52,288.0,Balanced cover 14-30 days,24.4,194.87,272.87
18,Maven Toys Merida 1,Merida,Downtown,25,PlayDoh Can,Art & Crafts,1.99,2.99,1,74,173,277,334,998.66,334.0,Balanced cover 14-30 days,19.9,147.26,221.26
21,Maven Toys Santiago 1,Santiago,Downtown,31,Splash Balls,Sports & Outdoors,7.99,8.99,1,19,29,46,111,997.89,111.0,Balanced cover 14-30 days,15.4,151.81,170.81
7,Maven Toys Monterrey 2,Monterrey,Downtown,4,Chutes & Ladders,Games,9.99,12.99,1,17,0,30,76,987.24,228.0,Balanced cover 14-30 days,20.1,169.83,220.83
46,Maven Toys Guadalajara 4,Guadalajara,Downtown,12,Foam Disk Launcher,Sports & Outdoors,8.99,11.99,1,13,0,42,82,983.18,246.0,Balanced cover 14-30 days,14.3,116.87,155.87
41,Maven Toys Hermosillo 2,Hermosillo,Downtown,3,Barrel O' Slime,Art & Crafts,1.99,3.99,1,63,36,82,244,973.56,488.0,Balanced cover 14-30 days,23.2,125.37,251.37
1,Maven Toys Guadalajara 1,Guadalajara,Residential,21,Mini Ping Pong Set,Sports & Outdoors,6.99,9.99,1,21,55,63,97,969.03,291.0,Balanced cover 14-30 days,19.5,146.79,209.79
18,Maven Toys Merida 1,Merida,Downtown,11,Etch A Sketch,Art & Crafts,10.99,20.99,1,12,28,43,46,965.54,460.0,Balanced cover 14-30 days,23.5,131.88,251.88
41,Maven Toys Hermosillo 2,Hermosillo,Downtown,23,Mr. Potatohead,Toys,4.99,9.99,1,19,0,41,96,959.04,480.0,Balanced cover 14-30 days,17.8,94.81,189.81
18,Maven Toys Merida 1,Merida,Downtown,3,Barrel O' Slime,Art & Crafts,1.99,3.99,1,64,82,152,239,953.61,478.0,Balanced cover 14-30 days,24.1,127.36,255.36
25,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,3,Barrel O' Slime,Art & Crafts,1.99,3.99,1,43,129,157,238,949.62,476.0,Balanced cover 14-30 days,16.3,85.57,171.57
2,Maven Toys Monterrey 1,Monterrey,Residential,14,Glass Marbles,Games,5.99,10.99,1,21,47,86,86,945.14,430.0,Balanced cover 14-30 days,22.0,125.79,230.79
8,Maven Toys Pachuca 1,Pachuca,Downtown,6,Colorbuds,Electronics,6.99,14.99,1,12,9,28,63,944.37,504.0,Balanced cover 14-30 days,17.1,83.88,179.88
37,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,7,Dart Gun,Sports & Outdoors,11.99,15.99,1,16,32,59,59,943.41,236.0,Balanced cover 14-30 days,24.4,191.84,255.84
25,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,28,Playfoam,Art & Crafts,3.99,10.99,1,16,40,84,84,923.16,588.0,Balanced cover 14-30 days,17.1,63.84,175.84
26,Maven Toys Campeche 2,Campeche,Commercial,25,PlayDoh Can,Art & Crafts,1.99,2.99,1,71,11,179,303,905.97,303.0,Balanced cover 14-30 days,21.1,141.29,212.29
24,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,13,Gamer Headphones,Electronics,14.99,20.99,1,10,11,40,43,902.57,258.0,Balanced cover 14-30 days,20.9,149.9,209.9
42,Maven Toys Hermosillo 3,Hermosillo,Commercial,13,Gamer Headphones,Electronics,14.99,20.99,1,7,11,11,43,902.57,258.0,Balanced cover 14-30 days,14.7,104.93,146.93
11,Maven Toys Cuernavaca 1,Cuernavaca,Downtown,26,PlayDoh Playset,Art & Crafts,20.99,24.99,1,10,4,12,36,899.64,144.0,Balanced cover 14-30 days,25.0,209.9,249.9
50,Maven Toys Guanajuato 3,Guanajuato,Residential,23,Mr. Potatohead,Toys,4.99,9.99,1,23,20,36,89,889.11,445.0,Balanced cover 14-30 days,23.3,114.77,229.77
8,Maven Toys Pachuca 1,Pachuca,Downtown,25,PlayDoh Can,Art & Crafts,1.99,2.99,1,71,42,180,296,885.04,296.0,Balanced cover 14-30 days,21.6,141.29,212.29
32,Maven Toys Hermosillo 1,Hermosillo,Residential,15,Hot Wheels 5-Pack,Toys,3.99,5.99,1,27,52,94,147,880.53,294.0,Balanced cover 14-30 days,16.5,107.73,161.73
3,Maven Toys Guadalajara 2,Guadalajara,Commercial,1,Action Figure,Toys,9.99,15.99,1,17,34,44,55,879.45,330.0,Balanced cover 14-30 days,27.8,169.83,271.83
46,Maven Toys Guadalajara 4,Guadalajara,Downtown,9,Dino Egg,Toys,9.99,10.99,1,22,26,63,78,857.22,78.0,Balanced cover 14-30 days,25.4,219.78,241.78
23,Maven Toys Chihuahua 1,Chihuahua,Commercial,7,Dart Gun,Sports & Outdoors,11.99,15.99,1,11,41,53,53,847.47,212.0,Balanced cover 14-30 days,18.7,131.89,175.89
10,Maven Toys Campeche 1,Campeche,Downtown,11,Etch A Sketch,Art & Crafts,10.99,20.99,1,9,5,15,40,839.6,400.0,Balanced cover 14-30 days,20.3,98.91,188.91
23,Maven Toys Chihuahua 1,Chihuahua,Commercial,17,Kids Makeup Kit,Art & Crafts,13.99,19.99,1,9,21,27,42,839.58,252.0,Balanced cover 14-30 days,19.3,125.91,179.91
14,Maven Toys Guanajuato 1,Guanajuato,Downtown,7,Dart Gun,Sports & Outdoors,11.99,15.99,1,13,18,40,52,831.48,208.0,Balanced cover 14-30 days,22.5,155.87,207.87
37,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,6,Colorbuds,Electronics,6.99,14.99,1,17,26,29,55,824.45,440.0,Balanced cover 14-30 days,27.8,118.83,254.83
5,Maven Toys La Paz 1,La Paz,Downtown,14,Glass Marbles,Games,5.99,10.99,1,14,9,50,75,824.25,375.0,Balanced cover 14-30 days,16.8,83.86,153.86
48,Maven Toys Saltillo 2,Saltillo,Commercial,17,Kids Makeup Kit,Art & Crafts,13.99,19.99,1,9,25,26,41,819.59,246.0,Balanced cover 14-30 days,19.8,125.91,179.91
11,Maven Toys Cuernavaca 1,Cuernavaca,Downtown,23,Mr. Potatohead,Toys,4.99,9.99,1,23,20,57,82,819.18,410.0,Balanced cover 14-30 days,25.2,114.77,229.77
36,Maven Toys Morelia 1,Morelia,Downtown,26,PlayDoh Playset,Art & Crafts,20.99,24.99,1,7,11,32,32,799.68,128.0,Balanced cover 14-30 days,19.7,146.93,174.93
3,Maven Toys Guadalajara 2,Guadalajara,Commercial,25,PlayDoh Can,Art & Crafts,1.99,2.99,1,44,36,123,266,795.34,266.0,Balanced cover 14-30 days,14.9,87.56,131.56
33,Maven Toys Monterrey 3,Monterrey,Airport,12,Foam Disk Launcher,Sports & Outdoors,8.99,11.99,1,17,5,21,66,791.34,198.0,Balanced cover 14-30 days,23.2,152.83,203.83
11,Maven Toys Cuernavaca 1,Cuernavaca,Downtown,25,PlayDoh Can,Art & Crafts,1.99,2.99,1,70,95,114,263,786.37,263.0,Balanced cover 14-30 days,24.0,139.3,209.3
2,Maven Toys Monterrey 1,Monterrey,Residential,7,Dart Gun,Sports & Outdoors,11.99,15.99,1,14,22,49,49,783.51,196.0,Balanced cover 14-30 days,25.7,167.86,223.86
12,Maven Toys Chetumal 1,Chetumal,Downtown,34,Toy Robot,Electronics,20.99,25.99,1,9,7,23,30,779.7,150.0,Balanced cover 14-30 days,27.0,188.91,233.91
49,Maven Toys Culiacan 1,Culiacan,Downtown,29,Plush Pony,Toys,8.99,19.99,1,12,7,7,39,779.61,429.0,Balanced cover 14-30 days,27.7,107.88,239.88
29,Maven Toys Xalapa 1,Xalapa,Commercial,6,Colorbuds,Electronics,6.99,14.99,1,17,0,9,52,779.48,416.0,Balanced cover 14-30 days,29.4,118.83,254.83
23,Maven Toys Chihuahua 1,Chihuahua,Commercial,2,Animal Figures,Toys,9.99,12.99,1,11,10,40,60,779.4,180.0,Balanced cover 14-30 days,16.5,109.89,142.89
33,Maven Toys Monterrey 3,Monterrey,Airport,25,PlayDoh Can,Art & Crafts,1.99,2.99,1,57,67,182,260,777.4,260.0,Balanced cover 14-30 days,19.7,113.43,170.43
39,Maven Toys Xalapa 2,Xalapa,Downtown,26,PlayDoh Playset,Art & Crafts,20.99,24.99,1,8,12,15,31,774.69,124.0,Balanced cover 14-30 days,23.2,167.92,199.92
42,Maven Toys Hermosillo 3,Hermosillo,Commercial,14,Glass Marbles,Games,5.99,10.99,1,13,14,66,70,769.3,350.0,Balanced cover 14-30 days,16.7,77.87,142.87
8,Maven Toys Pachuca 1,Pachuca,Downtown,1,Action Figure,Toys,9.99,15.99,1,10,13,30,48,767.52,288.0,Balanced cover 14-30 days,18.8,99.9,159.9
42,Maven Toys Hermosillo 3,Hermosillo,Commercial,17,Kids Makeup Kit,Art & Crafts,13.99,19.99,1,11,5,38,38,759.62,228.0,Balanced cover 14-30 days,26.1,153.89,219.89
8,Maven Toys Pachuca 1,Pachuca,Downtown,31,Splash Balls,Sports & Outdoors,7.99,8.99,1,27,16,65,84,755.16,84.0,Balanced cover 14-30 days,28.9,215.73,242.73
14,Maven Toys Guanajuato 1,Guanajuato,Downtown,34,Toy Robot,Electronics,20.99,25.99,1,8,20,29,29,753.71,145.0,Balanced cover 14-30 days,24.8,167.92,207.92
19,Maven Toys Puebla 1,Puebla,Commercial,2,Animal Figures,Toys,9.99,12.99,1,14,5,30,58,753.42,174.0,Balanced cover 14-30 days,21.7,139.86,181.86
41,Maven Toys Hermosillo 2,Hermosillo,Downtown,33,Teddy Bear,Toys,10.99,12.99,1,13,29,58,58,753.42,116.0,Balanced cover 14-30 days,20.2,142.87,168.87
10,Maven Toys Campeche 1,Campeche,Downtown,7,Dart Gun,Sports & Outdoors,11.99,15.99,1,13,11,41,47,751.53,188.0,Balanced cover 14-30 days,24.9,155.87,207.87
45,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,14,Glass Marbles,Games,5.99,10.99,1,18,18,18,68,747.32,340.0,Balanced cover 14-30 days,23.8,107.82,197.82
29,Maven Toys Xalapa 1,Xalapa,Commercial,7,Dart Gun,Sports & Outdoors,11.99,15.99,1,10,4,25,46,735.54,184.0,Balanced cover 14-30 days,19.6,119.9,159.9
35,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,1,Action Figure,Toys,9.99,15.99,1,8,35,35,46,735.54,276.0,Balanced cover 14-30 days,15.7,79.92,127.92
3,Maven Toys Guadalajara 2,Guadalajara,Commercial,34,Toy Robot,Electronics,20.99,25.99,1,7,0,0,28,727.72,140.0,Balanced cover 14-30 days,22.5,146.93,181.93
15,Maven Toys Tuxtla Gutierrez 1,Tuxtla Gutierrez,Downtown,34,Toy Robot,Electronics,20.99,25.99,1,7,0,28,28,727.72,140.0,Balanced cover 14-30 days,22.5,146.93,181.93
38,Maven Toys Chihuahua 2,Chihuahua,Downtown,25,PlayDoh Can,Art & Crafts,1.99,2.99,1,57,89,134,241,720.59,241.0,Balanced cover 14-30 days,21.3,113.43,170.43
37,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,12,Foam Disk Launcher,Sports & Outdoors,8.99,11.99,1,11,44,60,60,719.4,180.0,Balanced cover 14-30 days,16.5,98.89,131.89
33,Maven Toys Monterrey 3,Monterrey,Airport,23,Mr. Potatohead,Toys,4.99,9.99,1,22,0,44,72,719.28,360.0,Balanced cover 14-30 days,27.5,109.78,219.78
6,Maven Toys Mexicali 1,Mexicali,Commercial,31,Splash Balls,Sports & Outdoors,7.99,8.99,1,17,58,80,80,719.2,80.0,Balanced cover 14-30 days,19.1,135.83,152.83
31,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,27,PlayDoh Toolkit,Art & Crafts,3.99,4.99,1,27,13,90,144,718.56,144.0,Balanced cover 14-30 days,16.9,107.73,134.73
11,Maven Toys Cuernavaca 1,Cuernavaca,Downtown,11,Etch A Sketch,Art & Crafts,10.99,20.99,1,9,21,21,34,713.66,340.0,Balanced cover 14-30 days,23.8,98.91,188.91
46,Maven Toys Guadalajara 4,Guadalajara,Downtown,31,Splash Balls,Sports & Outdoors,7.99,8.99,1,13,8,47,79,710.21,79.0,Balanced cover 14-30 days,14.8,103.87,116.87
45,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,23,Mr. Potatohead,Toys,4.99,9.99,1,16,15,45,71,709.29,355.0,Balanced cover 14-30 days,20.3,79.84,159.84
42,Maven Toys Hermosillo 3,Hermosillo,Commercial,25,PlayDoh Can,Art & Crafts,1.99,2.99,1,46,56,171,235,702.65,235.0,Balanced cover 14-30 days,17.6,91.54,137.54
6,Maven Toys Mexicali 1,Mexicali,Commercial,34,Toy Robot,Electronics,20.99,25.99,1,8,9,13,27,701.73,135.0,Balanced cover 14-30 days,26.7,167.92,207.92
6,Maven Toys Mexicali 1,Mexicali,Commercial,25,PlayDoh Can,Art & Crafts,1.99,2.99,1,62,108,148,232,693.68,232.0,Balanced cover 14-30 days,24.1,123.38,185.38
15,Maven Toys Tuxtla Gutierrez 1,Tuxtla Gutierrez,Downtown,25,PlayDoh Can,Art & Crafts,1.99,2.99,1,43,120,165,232,693.68,232.0,Balanced cover 14-30 days,16.7,85.57,128.57
2,Maven Toys Monterrey 1,Monterrey,Residential,10,Dinosaur Figures,Toys,10.99,14.99,1,10,14,25,46,689.54,184.0,Balanced cover 14-30 days,19.6,109.9,149.9
8,Maven Toys Pachuca 1,Pachuca,Downtown,33,Teddy Bear,Toys,10.99,12.99,1,17,17,17,52,675.48,104.0,Balanced cover 14-30 days,29.4,186.83,220.83
3,Maven Toys Guadalajara 2,Guadalajara,Commercial,13,Gamer Headphones,Electronics,14.99,20.99,1,8,1,11,32,671.68,192.0,Balanced cover 14-30 days,22.5,119.92,167.92
3,Maven Toys Guadalajara 2,Guadalajara,Commercial,28,Playfoam,Art & Crafts,3.99,10.99,1,10,48,61,61,670.39,427.0,Balanced cover 14-30 days,14.8,39.9,109.9
24,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,25,PlayDoh Can,Art & Crafts,1.99,2.99,1,48,64,152,224,669.76,224.0,Balanced cover 14-30 days,19.3,95.52,143.52
16,Maven Toys San Luis Potosi 1,San Luis Potosi,Downtown,22,Monopoly,Games,13.99,19.99,1,9,23,33,33,659.67,198.0,Balanced cover 14-30 days,24.5,125.91,179.91
32,Maven Toys Hermosillo 1,Hermosillo,Residential,32,Supersoaker Water Gun,Sports & Outdoors,11.99,14.99,1,8,11,14,44,659.56,132.0,Balanced cover 14-30 days,16.4,95.92,119.92
10,Maven Toys Campeche 1,Campeche,Downtown,12,Foam Disk Launcher,Sports & Outdoors,8.99,11.99,1,15,0,24,55,659.45,165.0,Balanced cover 14-30 days,24.5,134.85,179.85
5,Maven Toys La Paz 1,La Paz,Downtown,1,Action Figure,Toys,9.99,15.99,1,8,13,31,41,655.59,246.0,Balanced cover 14-30 days,17.6,79.92,127.92
16,Maven Toys San Luis Potosi 1,San Luis Potosi,Downtown,1,Action Figure,Toys,9.99,15.99,1,13,15,32,41,655.59,246.0,Balanced cover 14-30 days,28.5,129.87,207.87
7,Maven Toys Monterrey 2,Monterrey,Downtown,20,Mini Basketball Hoop,Sports & Outdoors,8.99,24.99,1,7,0,4,26,649.74,416.0,Balanced cover 14-30 days,24.2,62.93,174.93
26,Maven Toys Campeche 2,Campeche,Commercial,2,Animal Figures,Toys,9.99,12.99,1,15,0,5,50,649.5,150.0,Balanced cover 14-30 days,27.0,149.85,194.85
23,Maven Toys Chihuahua 1,Chihuahua,Commercial,31,Splash Balls,Sports & Outdoors,7.99,8.99,1,19,5,41,72,647.28,72.0,Balanced cover 14-30 days,23.8,151.81,170.81
38,Maven Toys Chihuahua 2,Chihuahua,Downtown,31,Splash Balls,Sports & Outdoors,7.99,8.99,1,17,3,13,72,647.28,72.0,Balanced cover 14-30 days,21.3,135.83,152.83
45,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,15,Hot Wheels 5-Pack,Toys,3.99,5.99,1,19,4,42,107,640.93,214.0,Balanced cover 14-30 days,16.0,75.81,113.81
42,Maven Toys Hermosillo 3,Hermosillo,Commercial,1,Action Figure,Toys,9.99,15.99,1,8,10,16,40,639.6,240.0,Balanced cover 14-30 days,18.0,79.92,127.92
47,Maven Toys Monterrey 4,Monterrey,Commercial,1,Action Figure,Toys,9.99,15.99,1,11,13,37,40,639.6,240.0,Balanced cover 14-30 days,24.8,109.89,175.89
37,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,25,PlayDoh Can,Art & Crafts,1.99,2.99,1,34,46,153,209,624.91,209.0,Balanced cover 14-30 days,14.6,67.66,101.66
43,Maven Toys Durango 1,Durango,Downtown,26,PlayDoh Playset,Art & Crafts,20.99,24.99,1,6,3,10,25,624.75,100.0,Balanced cover 14-30 days,21.6,125.94,149.94
37,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,29,Plush Pony,Toys,8.99,19.99,1,5,0,8,31,619.69,341.0,Balanced cover 14-30 days,14.5,44.95,99.95
31,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,14,Glass Marbles,Games,5.99,10.99,1,9,0,31,56,615.44,280.0,Balanced cover 14-30 days,14.5,53.91,98.91
21,Maven Toys Santiago 1,Santiago,Downtown,7,Dart Gun,Sports & Outdoors,11.99,15.99,1,8,29,30,37,591.63,148.0,Balanced cover 14-30 days,19.5,95.92,127.92
49,Maven Toys Culiacan 1,Culiacan,Downtown,32,Supersoaker Water Gun,Sports & Outdoors,11.99,14.99,1,11,0,3,39,584.61,117.0,Balanced cover 14-30 days,25.4,131.89,164.89
9,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,33,Teddy Bear,Toys,10.99,12.99,1,9,7,26,45,584.55,90.0,Balanced cover 14-30 days,18.0,98.91,116.91
